split,row_index,image,description,word_count,named_feature_count,generic_no_feature_claim,image_exists,width,height,mode,bytes,mentions_road,mentions_intersection,mentions_water,mentions_green_area,mentions_building_poi,mentions_label,mentions_direction,heuristic_quality_flags
MapTrain,218,16_354.jpg,"The google map shows a section of a light green area, indicating a possible park or natural region. A blue line labeled ""Edges Brook"" runs diagonally across the map, suggesting a waterway. The label ""Gaum"" is partially visible in the lower right corner, possibly indicating a nearby location or feature.",50,2,False,True,1024,1024,RGB,36746,False,True,False,True,False,True,True,
MapTrain,219,16_355.jpg,"The google map shows an area labeled ""McLaughlin Tree Farm."" It features a road running vertically on the right side, with a circular marker indicating a specific location. The surrounding area is predominantly green, suggesting vegetation or open space. A thin blue line, possibly a river or stream, is visible in the bottom left corner.",55,1,False,True,1024,1024,RGB,41513,True,True,True,True,False,True,True,
MapTrain,220,16_356.jpg,"The google map shows a small area with three roads: Hope Dr, Young Terrace, and Abate Dr. Hope Dr runs vertically, intersecting with Young Terrace, which runs horizontally. Abate Dr is parallel to Hope Dr and also intersects with Young Terrace. There is a small body of water located in the upper left corner of the map. The surrounding area appears to be lightly populated or possibly suburban.",68,4,False,True,1024,1024,RGB,38510,True,True,True,False,False,False,True,
MapTrain,221,16_357.jpg,"The google map shows an area labeled ""Monmouth Co Planning Incent."" The background is a light green color, indicating a specific geographic region. There are no visible roads, bodies of water, or other geographic features marked on this section of the map.",42,1,False,True,1024,1024,RGB,33935,False,False,True,True,False,True,False,no_direction_or_relation
MapTrain,222,16_359.jpg,"The google map shows a section of a neighborhood with several labeled locations. ""Just Another Supplement"" is located near the top, adjacent to a light blue area that may represent water or a similar feature. ""Alexandria"" is marked near ""Belle Terre Dr,"" which runs vertically. ""Hawk Eye Home Inspection"" and ""DCG Creative"" are also labeled, with roads connecting these points. The map includes a network of streets, with some curves and intersections.",72,6,False,True,1024,1024,RGB,93992,True,False,True,False,False,True,True,
MapTrain,223,16_36.jpg,"The google map shows a section of a water body with a dashed line indicating a boundary between Pennsylvania and New Jersey. The land area is shaded in light green, while the water is in blue. The boundary line runs through the water, separating the two states.",47,0,False,True,1024,1024,RGB,45532,False,False,True,True,False,False,False,no_named_feature;no_direction_or_relation
MapTrain,224,16_360.jpg,"The google map shows a loop formed by Clover Drive, which intersects with itself. Wissahickon Creek runs parallel to part of Clover Drive. The area is predominantly green, indicating a natural or park-like setting.",35,3,False,True,1024,1024,RGB,66399,True,False,True,True,False,False,False,no_direction_or_relation
MapTrain,225,16_361.jpg,The google map shows a section of an area with two main roads: Lower State Road running vertically and another unnamed road intersecting it horizontally. Bathini Constructions Group is located along Lower State Road. United Capital Pittsburgh - Canonsburg is situated near the intersection of the two roads. Emerson Court is a smaller road branching off from the unnamed road.,59,3,False,True,1024,1024,RGB,77812,True,False,False,False,False,False,False,no_direction_or_relation
MapTrain,226,16_362.jpg,"The google map shows the location of the Commonwealth National Golf Club. It features a road network with a roundabout near the golf club. The area is predominantly green, indicating open spaces or parkland. The golf club is centrally located within the map.",43,0,False,True,1024,1024,RGB,64341,True,False,False,True,False,False,False,no_named_feature;no_direction_or_relation
MapTrain,227,16_363.jpg,"The google map shows a section of an area featuring Warminster Skate Spot, labeled as a skate park, and Munro Community Park. These parks are adjacent to each other. A road named Beckett Court is visible in the upper right corner. The parks are depicted in green, indicating recreational spaces.",50,1,False,True,1024,1024,RGB,68294,True,True,False,True,False,True,True,
MapTrain,228,16_365.jpg,"The google map shows a section of a road network. Moore Road is depicted, curving through the area, and intersects with Sapphire Drive. The background is a light green, indicating a possible park or undeveloped land. A blue line on the right suggests a water feature or boundary.",48,2,False,True,1024,1024,RGB,41504,True,False,True,True,False,False,True,
MapTrain,229,16_366.jpg,"The google map shows a body of water labeled ""Lake Luxembourg"" in blue. The lake is surrounded by green areas, indicating land. The lake has an irregular shape with several inlets and protrusions.",33,1,False,True,1024,1024,RGB,31250,False,False,True,True,False,True,False,no_direction_or_relation
MapTrain,230,16_367.jpg,"The google map shows a section of a road network. Old York Road intersects with New Street near Lombardo Electric. A waterway runs parallel to Old York Road, crossing under New Street. Route 539 is labeled on the map, running in a generally north-south direction. The area is depicted with green shading, indicating land or vegetation.",57,4,False,True,1024,1024,RGB,60882,True,False,False,True,False,True,True,
MapTrain,231,16_368.jpg,"The google map shows a section of Mitchell Road, which runs diagonally from the bottom left to the top right. The surrounding area is shaded in light green, indicating a possible natural or undeveloped area. There are no additional geographic entities or landmarks visible on this map segment.",48,1,True,True,1024,1024,RGB,29556,True,False,False,True,False,False,True,generic_no_feature_claim
MapTrain,232,16_369.jpg,"The google map shows a light green area with a blue river running through it. A location labeled ""Two River Gourmet Mushrooms"" is marked near the river. The river flows from the top right to the bottom left of the map. There is a small blue pond or water feature near the river. The surrounding area appears to be rural or undeveloped.",62,2,False,True,1024,1024,RGB,48794,False,False,True,True,False,True,True,
MapTrain,233,16_37.jpg,"The google map shows a light green landmass extending into a surrounding light blue area, likely representing water. The label ""Kinkora Range"" is positioned in the blue area, suggesting a geographic feature. The boundary between the land and water is clearly defined.",42,1,False,True,1024,1024,RGB,33154,False,False,True,True,False,True,False,no_direction_or_relation
MapTrain,234,16_370.jpg,"The google map shows a section of Siloam Road, which runs diagonally from the bottom left to the top center. There are several smaller, unnamed roads branching off from Siloam Road. The background is a light green, indicating a likely rural or undeveloped area.",44,2,False,True,1024,1024,RGB,29291,True,False,False,True,False,False,True,
MapTrain,235,16_371.jpg,"The google map shows a section of the Manasquan River, depicted in blue, winding through a light green area. The river's path is curved, and it is labeled with its name. The surrounding area is not detailed with additional geographic entities or landmarks.",44,1,False,True,1024,1024,RGB,35334,False,False,True,True,False,True,False,no_direction_or_relation
MapTrain,236,16_372.jpg,"The google map shows a section of the Manasquan River, which flows in a generally eastward direction. To the north of the river is Ambiance Blvd, a road that curves slightly. The surrounding area is depicted in green, indicating a natural or undeveloped landscape.",44,1,False,True,1024,1024,RGB,50507,True,False,True,True,False,False,True,
